N° do imóvel,UF,Cidade,Bairro,Endereço,Preço,Valor de avaliação,Desconto,Financiamento,Descrição,Modalidade de venda,Link de acesso,Origem,Categoria
8444416897461,RS,GRAVATAI,NOVO MUNDO,"RUA TIBURCIO OLIVEIRA, N. 352, CS 05 LT 17 QD 14","78.781,14","136.000,00",42.08,Não,"Casa, 51.81 de área total, 51.81 de área privativa, 94.20 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416897461,Caixa,Imóvel
8444416713107,RS,GRAVATAI,NOVO MUNDO,"RUA TIBURCIO OLIVEIRA, N. 386, CS 04 LT 18 QD 14","93.037,35","157.000,00",40.75,Não,"Casa, 51.26 de área total, 51.26 de área privativa, 93.20 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416713107,Caixa,Imóvel
8444434438171,RS,GRAVATAI,DONA MERCEDES,"RUA PLANALTO, N. 251, Apto 309, BL D 02 ANDAR","95.466,99","161.100,00",40.75,Não,"Apartamento, 44.70 de área total, 38.84 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434438171,Caixa,Imóvel
8444410382591,RS,GRAVATAI,AGUAS MORTAS,"RUA FLOR DO CAMPO, N. 52, CS 02 LT 03 QD J","94.815,14","160.000,00",40.75,Não,"Casa, 127.00 de área total, 47.00 de área privativa, 47.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410382591,Caixa,Imóvel
8787707638589,RS,GRAVATAI,JANSEN,"RUA TANCREDO NEVES, N. 600, Apto 501, BL 08","116.651,81","193.000,00",39.56,Não,"Apartamento, 73.43 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707638589,Caixa,Imóvel
8787713876380,RS,GRAVATAI,DONA MERCEDES,"AVENIDA ELY CORREA, N. 1960, Apto 204, BL 05 PAV 2","125.113,59","207.000,00",39.56,Não,"Apartamento, 72.64 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713876380,Caixa,Imóvel
8444427180415,RS,GRAVATAI,PARQUE DOS EUCALIPTOS,"RUA SALDANHA, N. 24, CS 02","132.970,97","220.000,00",39.56,Sim,"Casa, 40.25 de área total, 40.25 de área privativa, 68.50 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427180415,Caixa,Imóvel
8444409035794,RS,GRAVATAI,VILA IMPERIAL (BARRO VERMELHO),"RUA FREDERICO RITTER, N. 116, CS 02","126.926,84","210.000,00",39.56,Sim,"Casa, 55.00 de área total, 55.00 de área privativa, 187.89 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409035794,Caixa,Imóvel
8787708219237,RS,GRAVATAI,JANSEN,"RUA TANCREDO NEVES, N. 600, Apto 304, BL 12","145.667,24","237.900,00",38.77,Não,"Apartamento, 73.43 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708219237,Caixa,Imóvel
1444417028019,RS,GRAVATAI,MORUNGAVA I (MORUNGAVA),"RUA A, N. SN, LT 09 QD A","111.168,79","180.000,00",38.24,Não,"Terreno, 0.00 de área total, 0.00 de área privativa, 2524.00 de área do terreno.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444417028019,Caixa,Imóvel
1444414894165,RS,GRAVATAI,COHAB B,"RUA GRACA ARANHA, N. 187, LT 22 QD A4","125.255,24","199.000,00",37.06,Não,"Casa, 65.82 de área total, 65.82 de área privativa, 45.36 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444414894165,Caixa,Imóvel
1444418256899,RS,GRAVATAI,MORADA DO VALE III,"RUA ALVARENGA, N. 13, LT 24 QD 06","477.348,41","749.000,00",36.27,Sim,"Casa, 321.01 de área total, 321.01 de área privativa, 180.00 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), 1 lavabo(s), cozinha.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418256899,Caixa,Imóvel
8444415643210,RS,GRAVATAI,MORADA DO VALE I,"TRAVESSA 3D, N. SN, LT 8 QD 3C","165.701,72","260.000,00",36.27,Não,"Terreno, 100.00 de área total, 0.00 de área privativa, 250.00 de área do terreno.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415643210,Caixa,Imóvel
1555533232141,RS,GRAVATAI,SAO LUIZ,"RUA SAO LUIZ, N. 121, Apto 802, TORRE 3","350.626,51","550.162,62",36.27,Sim,"Apartamento, 165.48 de área total, 111.99 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 2 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555533232141,Caixa,Imóvel
1444415070727,RS,GRAVATAI,NATAL,"RUA CASCATA, N. 196, LT 05, CHACARA 03, QD E, VILA NATAL","152.955,43","240.000,00",36.27,Não,"Casa, 52.30 de área total, 52.30 de área privativa, 365.37 de área do terreno.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415070727,Caixa,Imóvel
1444409908838,RS,GRAVATAI,MORADA GAUCHA,"RUA CORTE REAL, N. 205, CHÁCARA 02, QD 09","228.158,52","358.000,00",36.27,Não,"Terreno, 227.02 de área total, 0.00 de área privativa, 627.18 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444409908838,Caixa,Imóvel
8555529470309,RS,GRAVATAI,SANTA CRUZ,"ESTRADA GRAVATAI - IPIRANGA, N. 781, Apto 503, BL C","235.000,00","235.000,00",0.00,Não,"Apartamento, 61.00 de área total, 53.57 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555529470309,Caixa,Imóvel
1444409475915,RS,GRAVATAI,JANSEN,"RUA PIRAJA, N. 204, Apto 102, BL 07","200.000,00","200.000,00",0.00,Não,"Apartamento, 0.00 de área total, 49.17 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444409475915,Caixa,Imóvel
8444415849749,RS,GRAVATAI,DONA MERCEDES,"RUA PLANALTO, N. 251, Apto 103, BL B","165.000,00","165.000,00",0.00,Não,"Apartamento, 44.71 de área total, 38.84 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415849749,Caixa,Imóvel
8555527803793,RS,GRAVATAI,ORICO,"RUA LINO ESTACIO DOS SANTOS, N. 1535, CASA 97 E BOX ESTACIONAMENTO 77","225.000,00","218.000,00",0.00,Não,"Casa, 0.00 de área total, 44.41 de área privativa, 80.96 de área do terreno,  2 qto(s), varanda, a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555527803793,Caixa,Imóvel
8444407450808,RS,GRAVATAI,MORADA DO VALE II,"RUA GENERAL VITORINO, N. 231, LT 21 QD 37","288.311,00","265.000,00",0.00,Não,"Casa, 129.07 de área total, 129.07 de área privativa, 200.00 de área do terreno,  2 qto(s).",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407450808,Caixa,Imóvel
8444416422307,RS,GRAVATAI,NEOPOLIS,"ESTRADA ANDRADE NEVES, N. 1215, CASA 08","200.000,00","175.000,00",0.00,Não,"Casa, 85.93 de área total, 37.95 de área privativa, 46.20 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416422307,Caixa,Imóvel
8444416065075,RS,GRAVATAI,MORADA GAUCHA,"RUA CORONEL FEIJÓ, N. 21, CS 02, LT 42 E 43, QD B","180.000,00","156.998,12",0.00,Não,"Casa, 0.00 de área total, 39.01 de área privativa, 97.11 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416065075,Caixa,Imóvel
8444407176650,RS,GRAVATAI,SANTA FE,"RUA VICINAL JUNCAO, N. 768, Apto 203, BLOCO B","215.000,00","187.000,00",0.00,Não,"Apartamento, 52.55 de área total, 45.17 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407176650,Caixa,Imóvel
8787720681131,RS,GRAVATAI,Vila Natal,"RUA FOGAÇA DA CRUZ, N. 632, Apto 102, BLOCO 08, VAGA 123","220.000,00","190.000,00",0.00,Não,"Apartamento, 73.38 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787720681131,Caixa,Imóvel
8787720711162,RS,GRAVATAI,DONA MERCEDES,"AVENIDA ELY CORREA, N. 1960, Apto 304, BLOCO 12 VAGA 113","230.000,00","164.510,60",0.00,Não,"Apartamento, 61.12 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787720711162,Caixa,Imóvel
8444415194700,RS,GRAVATAI,VILA IMPERIAL (BARRO VERMELHO),"RUA PEDRO PAULO DA SILVA, N. 157, CS 02, LT 09, QD M, VAGA N 02","210.429,00","135.000,00",0.00,Não,"Casa, 42.42 de área total, 42.42 de área privativa, 51.51 de área do terreno, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415194700,Caixa,Imóvel
8787719585590,RS,GUAIBA,ALTOS DA ALEGRIA,"RUA E, N. 346, LT 29, QD 19, UNIDADE 166","107.259,62","181.000,00",40.75,Não,"Casa, 40.15 de área total, 40.15 de área privativa, 110.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787719585590,Caixa,Imóvel
8787720164358,RS,GUAIBA,ALTOS DA ALEGRIA,"AVENIDA UM, N. 350, CS 231 LT 20 QD 20","111.151,64","183.900,00",39.56,Não,"Casa, 0.00 de área total, 40.15 de área privativa, 110.00 de área do terreno.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787720164358,Caixa,Imóvel
1600000085255,RS,GUAIBA,CENTRO,"RUA CORONEL MARCOS DE ANDRADE, N. 10,","924.105,74","1.450.000,00",36.27,Não,"Casa, 542.50 de área total, 350.00 de área privativa, 871.00 de área do terreno.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1600000085255,Caixa,Imóvel
1444422371672,RS,GUAIBA,CORONEL NASSUCA,"RUA DOS PARDAIS, N. 151, CS 110 LT 40 QD B","522.597,73","820.000,00",36.27,Não,"Casa, 235.60 de área total, 235.60 de área privativa, 250.00 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), 1 lavabo(s), cozinha.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444422371672,Caixa,Imóvel
8444416317945,RS,GUAIBA,PEDRAS BRANCAS,"ESTRADA DR. JOSÉ CARLOS FERREIRA, N. 1355, CASA 06 LOTE 06, QUADRA 67, BOX Nº 06","170.000,00","170.000,00",0.00,Não,"Casa, 82.73 de área total, 44.27 de área privativa, 44.27 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416317945,Caixa,Imóvel
1444419602871,RS,GUAIBA,ALTOS DA ALEGRIA,"RUA JACARANDA, N. SN, LT 65A, QD C,","334.079,75","332.000,00",0.00,Não,"Terreno, 0.00 de área total, 0.00 de área privativa, 984.81 de área do terreno.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419602871,Caixa,Imóvel
10141386,RS,NOVO HAMBURGO,GUARANI,"AVENIDA NICOLAU BECKER, N. S/N, QD V LT 10 - ESQ. RUA IRMA MAERIA CLEO","130.014,34","258.000,00",49.61,Não,"Terreno, 0.00 de área total, 0.00 de área privativa, 467.53 de área do terreno.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10141386,Caixa,Imóvel
8444428322450,RS,NOVO HAMBURGO,BOA SAUDE,"RUA DAS ARAUCARIAS, N. SN, LT 12 QD T LOT PQ RES NOVO HAMBURGO","55.542,61","108.000,00",48.58,Não,"Terreno, 0.00 de área total, 0.00 de área privativa, 130.00 de área do terreno.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428322450,Caixa,Imóvel
8787707172822,RS,NOVO HAMBURGO,DIEHL,"RUA ARTHUR MOMBERGER, N. 1050, Apto 44, BL I VAGA 69","106.585,37","205.000,00",48.01,Sim,"Apartamento, 0.00 de área total, 45.64 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707172822,Caixa,Imóvel
8444426692404,RS,NOVO HAMBURGO,ALPES DO VALE,"RUA PROJETADA 01, N. SN, LT 04 LOT COOPUNESP","45.850,29","88.000,00",47.90,Não,"Terreno, 0.00 de área total, 0.00 de área privativa, 141.50 de área do terreno.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426692404,Caixa,Imóvel
8787700964847,RS,NOVO HAMBURGO,BOA SAUDE,"RUA DAS QUARESMEIRAS, N. 479, LT 19, QD U","58.420,26","110.000,00",46.90,Não,"Casa, 0.00 de área total, 45.00 de área privativa, 130.00 de área do terreno.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700964847,Caixa,Imóvel
8444426624549,RS,NOVO HAMBURGO,ALPES DO VALE,"RUA PROJETADA 01, N. SN, LT 02","48.947,49","89.000,00",45.01,Não,"Terreno, 0.00 de área total, 0.00 de área privativa, 125.02 de área do terreno.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426624549,Caixa,Imóvel
8444429217669,RS,NOVO HAMBURGO,BOA SAUDE,"RUA MILTON JOAO HEINLE, N. SN, LT 37 QD S","49.208,01","85.000,00",42.11,Não,"Terreno, 0.00 de área total, 0.00 de área privativa, 130.00 de área do terreno.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429217669,Caixa,Imóvel
8444427214344,RS,NOVO HAMBURGO,ALPES DO VALE,"RUA PROJETADA 01, N. SN, LT 06","53.839,36","93.000,00",42.11,Não,"Terreno, 0.00 de área total, 0.00 de área privativa, 165.30 de área do terreno.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427214344,Caixa,Imóvel
10214863,RS,NOVO HAMBURGO,IDEAL,"AVENIDA CORONEL FREDERICO LINCK, N. 454, QD 20, LTS 1 E 2","870.104,00","1.500.000,00",42.00,Não,"Prédio, 0.00 de área total, 454.28 de área privativa, 307.50 de área do terreno.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10214863,Caixa,Imóvel
8444436378672,RS,NOVO HAMBURGO,BOA SAUDE,"RUA LAURO WEISSHEIMER, N. SN, LT 23 QD S","47.808,94","82.300,00",41.91,Não,"Terreno, 0.00 de área total, 0.00 de área privativa, 130.00 de área do terreno.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444436378672,Caixa,Imóvel
8787703583020,RS,NOVO HAMBURGO,VILA ROSA,"RUA AVAI, N. 119, Apto 705, TR 02  LT A","165.322,22","270.000,00",38.77,Não,"Apartamento, 84.87 de área total, 46.91 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703583020,Caixa,Imóvel
8555513177453,RS,NOVO HAMBURGO,CANUDOS,"RUA MARIA OLINDA TELLES, N. 900, CS 248","171.445,26","280.000,00",38.77,Sim,"Casa, 128.43 de área total, 85.51 de área privativa, 128.42 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555513177453,Caixa,Imóvel
8555531289136,RS,NOVO HAMBURGO,CANUDOS,"RUA MARIA OLINDA TELLES, N. 900, CASA 102, LT D1, QD D","175.608,93","286.800,00",38.77,Não,"Casa, 128.42 de área total, 85.51 de área privativa, 128.42 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555531289136,Caixa,Imóvel
10221388,RS,NOVO HAMBURGO,RINCAO,"RUA JOÃO WERNO ERHART, N. 4889","1.739.868,03","2.800.000,00",37.87,Não,"Prédio, 0.00 de área total, 415.80 de área privativa, 436.70 de área do terreno.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10221388,Caixa,Imóvel
1787701408885,RS,NOVO HAMBURGO,PATRIA NOVA,"RUA TRES DE OUTUBRO, N. 1260, Apto 11, LT 02","162.515,15","255.000,00",36.27,Não,"Apartamento, 84.70 de área total, 57.34 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701408885,Caixa,Imóvel
8444417436549,RS,NOVO HAMBURGO,PRIMAVERA,"RUA INDEPENDENCIA, N. 423, CS 03","210.000,00","210.000,00",0.00,Não,"Casa, 83.27 de área total, 65.14 de área privativa, 83.27 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417436549,Caixa,Imóvel
8787713769738,RS,NOVO HAMBURGO,RONDONIA,"RUA CARLOS LANZER, N. 127, Apto 24, BL A VG 10","305.000,00","305.000,00",0.00,Não,"Apartamento, 80.77 de área total, 56.48 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713769738,Caixa,Imóvel
8787710339651,RS,NOVO HAMBURGO,SANTO AFONSO,"RUA BOLESLAU CASEMIRO KONARZWSKI, N. 651, Apto 503, BL 07","155.000,00","155.000,00",0.00,Não,"Apartamento, 51.39 de área total, 41.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710339651,Caixa,Imóvel
1444405151295,RS,NOVO HAMBURGO,CANUDOS,"RUA ADONAI NUNES DOS SANTOS, N. 64, LT 19 QD 16","420.000,00","420.000,00",0.00,Não,"Casa, 0.00 de área total, 64.93 de área privativa, 247.50 de área do terreno.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405151295,Caixa,Imóvel
8444412277582,RS,NOVO HAMBURGO,CANUDOS,"RUA URUGUAI, N. 388, Apto 313, BL 4,","140.000,00","140.000,00",0.00,Não,"Apartamento, 66.15 de área total, 38.41 de área privativa, 0.00 de área do terreno,  2 qto(s), WC.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412277582,Caixa,Imóvel
8444426746270,RS,NOVO HAMBURGO,CANUDOS,"RUA VALDOMIRO WILHELMS, N. 82, Apto 211, BL 2","158.000,00","158.000,00",0.00,Não,"Apartamento, 80.69 de área total, 38.97 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426746270,Caixa,Imóvel
8787709514984,RS,NOVO HAMBURGO,CANUDOS,"RUA MARIA OLINDA TELLES, N. 1222, Apto 103, BL 14 VG 151","195.000,00","195.000,00",0.00,Não,"Apartamento, 88.89 de área total, 50.72 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709514984,Caixa,Imóvel
8787711570020,RS,NOVO HAMBURGO,CANUDOS,"RUA MARIA OLINDA TELLES, N. 1222, Apto 204, BL 10 VG 188","205.000,00","205.000,00",0.00,Não,"Apartamento, 79.03 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711570020,Caixa,Imóvel
8787711993240,RS,NOVO HAMBURGO,PATRIA NOVA,"RUA TRES DE OUTUBRO, N. 1260, Apto 24, VAGA Nº 08","330.000,00","330.000,00",0.00,Não,"Apartamento, 84.70 de área total, 68.86 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711993240,Caixa,Imóvel
8787703694638,RS,NOVO HAMBURGO,SAO JORGE,"RUA SOBRADINHO, N. 269, Apto 404, TORRE 01, BOX 144","240.000,00","230.000,00",0.00,Não,"Apartamento, 69.14 de área total, 45.60 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703694638,Caixa,Imóvel
8787703843447,RS,NOVO HAMBURGO,CANUDOS,"RUA OSWALDO ARTHUR HARTZ, N. 990, Apto 102, BLOCO 01, TÉRREO OU 1° PAVIMENTO","195.000,00","170.000,00",0.00,Não,"Apartamento, 63.68 de área total, 39.63 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703843447,Caixa,Imóvel
8787716309371,RS,NOVO HAMBURGO,RONDONIA,"RUA GUIA LOPES, N. 900, Apto 201, BL 03 VG 18","230.000,00","196.700,00",0.00,Não,"Apartamento, 60.17 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716309371,Caixa,Imóvel
8444428782923,RS,NOVO HAMBURGO,BOA SAUDE,"RUA DAS ARAUCARIAS, N. SN, LT 08 QD T","198.000,00","85.000,00",0.00,Não,"Terreno, 0.00 de área total, 0.00 de área privativa, 130.00 de área do terreno.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428782923,Caixa,Imóvel
8444415799474,RS,PORTO ALEGRE,RESTINGA,"RUA RUBEM PEREIRA TORELLY (ANTIGA RUA A), N. 25, Apto 303, BL A-30","20.506,09","87.000,00",76.43,Não,"Apartamento, 0.00 de área total, 49.08 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415799474,Caixa,Imóvel
10007591,RS,PORTO ALEGRE,BELEM VELHO,"Av. Professor Oscar Pereira - lado ímpar, (em frente ao nº 8300)","1.301.662,35","5.168.000,00",74.82,Não,"Gleba, 0.00 de área total, 0.00 de área privativa, 61622.47 de área do terreno.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10007591,Caixa,Imóvel
8444416111999,RS,PORTO ALEGRE,RUBEM BERTA,"RUA VINTE E QUATRO, N. SN, Apto 207, LT 05 QD 48 BL A","35.186,78","108.000,00",67.42,Não,"Apartamento, 0.00 de área total, 43.20 de área privativa, 0.00 de área do terreno.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416111999,Caixa,Imóvel
